Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday
2024-07-22,P005,S002,141,25380,0,0
2024-07-22,P005,S003,125,22500,1,0
2024-07-23,P001,S001,121,24200,0,0
2024-07-23,P001,S002,128,25600,0,0
2024-07-23,P001,S003,126,25200,0,0
2024-07-23,P002,S001,148,37000,0,0
2024-07-23,P002,S002,172,43000,0,0
2024-07-23,P002,S003,133,33250,0,0
2024-07-23,P003,S001,114,17100,1,0
2024-07-23,P003,S002,125,18750,0,0
2024-07-23,P003,S003,93,13950,0,0
2024-07-23,P004,S001,190,57000,1,0
2024-07-23,P004,S002,181,54300,0,0
2024-07-23,P004,S003,146,43800,0,0
2024-07-23,P005,S001,119,21420,0,0
2024-07-23,P005,S002,146,26280,0,0
2024-07-23,P005,S003,126,22680,0,0
2024-07-24,P001,S001,121,24200,0,0
2024-07-24,P001,S002,124,24800,0,0
2024-07-24,P001,S003,121,24200,1,0
2024-07-24,P002,S001,131,32750,0,0
2024-07-24,P002,S002,205,51250,1,0
2024-07-24,P002,S003,144,36000,0,0
2024-07-24,P003,S001,116,17400,0,0
2024-07-24,P003,S002,106,15900,0,0
2024-07-24,P003,S003,93,13950,0,0
2024-07-24,P004,S001,206,61800,0,0
2024-07-24,P004,S002,283,84900,1,0
2024-07-24,P004,S003,174,52200,0,0
2024-07-24,P005,S001,166,29880,1,0
2024-07-24,P005,S002,154,27720,0,0
2024-07-24,P005,S003,130,23400,0,0
2024-07-25,P001,S001,113,22600,0,0
2024-07-25,P001,S002,143,28600,0,0
2024-07-25,P001,S003,107,21400,0,0
2024-07-25,P002,S001,172,43000,1,0
2024-07-25,P002,S002,189,47250,1,0
2024-07-25,P002,S003,104,26000,0,0
2024-07-25,P003,S001,140,21000,1,0
2024-07-25,P003,S002,107,16050,0,0
2024-07-25,P003,S003,92,13800,0,0
2024-07-25,P004,S001,225,67500,1,0
2024-07-25,P004,S002,187,56100,0,0
2024-07-25,P004,S003,204,61200,1,0
2024-07-25,P005,S001,146,26280,0,0
2024-07-25,P005,S002,191,34380,1,0
2024-07-25,P005,S003,117,21060,0,0
2024-07-26,P001,S001,121,24200,0,0
2024-07-26,P001,S002,137,27400,0,0
2024-07-26,P001,S003,104,20800,0,0
2024-07-26,P002,S001,166,41500,1,0
2024-07-26,P002,S002,168,42000,0,0
2024-07-26,P002,S003,138,34500,0,0
2024-07-26,P003,S001,113,16950,0,0
2024-07-26,P003,S002,113,16950,0,0
2024-07-26,P003,S003,89,13350,0,0
2024-07-26,P004,S001,172,51600,0,0
2024-07-26,P004,S002,235,70500,0,0
2024-07-26,P004,S003,162,48600,0,0
2024-07-26,P005,S001,138,24840,0,0
2024-07-26,P005,S002,188,33840,1,0
2024-07-26,P005,S003,125,22500,0,0
2024-07-27,P001,S001,141,28200,0,0
2024-07-27,P001,S002,150,30000,0,0
2024-07-27,P001,S003,115,23000,0,0
2024-07-27,P002,S001,225,56250,1,0
2024-07-27,P002,S002,183,45750,0,0
2024-07-27,P002,S003,150,37500,0,0
2024-07-27,P003,S001,104,15600,0,0
2024-07-27,P003,S002,162,24300,1,0
2024-07-27,P003,S003,97,14550,0,0
2024-07-27,P004,S001,190,57000,0,0
2024-07-27,P004,S002,231,69300,0,0
2024-07-27,P004,S003,198,59400,0,0
2024-07-27,P005,S001,135,24300,0,0
2024-07-27,P005,S002,177,31860,0,0
2024-07-27,P005,S003,147,26460,1,0
2024-07-28,P001,S001,136,27200,1,0
2024-07-28,P001,S002,186,37200,1,0
2024-07-28,P001,S003,111,22200,0,0
2024-07-28,P002,S001,158,39500,0,0
2024-07-28,P002,S002,175,43750,0,0
2024-07-28,P002,S003,171,42750,0,0
2024-07-28,P003,S001,105,15750,1,0
2024-07-28,P003,S002,129,19350,0,0
2024-07-28,P003,S003,97,14550,0,0
2024-07-28,P004,S001,183,54900,0,0
2024-07-28,P004,S002,230,69000,0,0
2024-07-28,P004,S003,193,57900,0,0
2024-07-28,P005,S001,147,26460,0,0
2024-07-28,P005,S002,181,32580,0,0
2024-07-28,P005,S003,149,26820,0,0
2024-07-29,P001,S001,119,23800,0,0
2024-07-29,P001,S002,133,26600,0,0
2024-07-29,P001,S003,150,30000,1,0
2024-07-29,P002,S001,188,47000,1,0
2024-07-29,P002,S002,173,43250,0,0
2024-07-29,P002,S003,151,37750,0,0
2024-07-29,P003,S001,87,13050,0,0
2024-07-29,P003,S002,115,17250,0,0
2024-07-29,P003,S003,108,16200,1,0
2024-07-29,P004,S001,238,71400,1,0
2024-07-29,P004,S002,229,68700,0,0
2024-07-29,P004,S003,186,55800,0,0
2024-07-29,P005,S001,124,22320,0,0
2024-07-29,P005,S002,159,28620,0,0
2024-07-29,P005,S003,125,22500,1,0
2024-07-30,P001,S001,91,18200,0,0
2024-07-30,P001,S002,141,28200,0,0
2024-07-30,P001,S003,124,24800,1,0
2024-07-30,P002,S001,149,37250,0,0
2024-07-30,P002,S002,196,49000,0,0
2024-07-30,P002,S003,128,32000,0,0
2024-07-30,P003,S001,92,13800,0,0
2024-07-30,P003,S002,123,18450,0,0
2024-07-30,P003,S003,76,11400,0,0
2024-07-30,P004,S001,175,52500,0,0
2024-07-30,P004,S002,211,63300,1,0
2024-07-30,P004,S003,146,43800,0,0
2024-07-30,P005,S001,110,19800,0,0
2024-07-30,P005,S002,157,28260,0,0
2024-07-30,P005,S003,119,21420,0,0
2024-07-31,P001,S001,107,21400,0,0
2024-07-31,P001,S002,120,24000,0,0
2024-07-31,P001,S003,105,21000,0,0
2024-07-31,P002,S001,151,37750,0,0
2024-07-31,P002,S002,203,50750,0,0
2024-07-31,P002,S003,114,28500,0,0
2024-07-31,P003,S001,91,13650,0,0
2024-07-31,P003,S002,126,18900,0,0
2024-07-31,P003,S003,98,14700,0,0
2024-07-31,P004,S001,190,57000,0,0
2024-07-31,P004,S002,171,51300,0,0
2024-07-31,P004,S003,205,61500,1,0
2024-07-31,P005,S001,134,24120,0,0
2024-07-31,P005,S002,185,33300,1,0
2024-07-31,P005,S003,119,21420,0,0
2024-08-01,P001,S001,116,23200,0,0
2024-08-01,P001,S002,131,26200,0,0
2024-08-01,P001,S003,120,24000,0,0
2024-08-01,P002,S001,145,36250,0,0
2024-08-01,P002,S002,150,37500,0,0
2024-08-01,P002,S003,115,28750,0,0
2024-08-01,P003,S001,96,14400,0,0
2024-08-01,P003,S002,106,15900,0,0
2024-08-01,P003,S003,82,12300,1,0
2024-08-01,P004,S001,176,52800,0,0
2024-08-01,P004,S002,184,55200,0,0
2024-08-01,P004,S003,156,46800,0,0
2024-08-01,P005,S001,123,22140,0,0
2024-08-01,P005,S002,137,24660,0,0
2024-08-01,P005,S003,103,18540,0,0
2024-08-02,P001,S001,116,23200,0,0
2024-08-02,P001,S002,132,26400,0,0
2024-08-02,P001,S003,117,23400,1,0
2024-08-02,P002,S001,146,36500,0,0
2024-08-02,P002,S002,159,39750,0,0
2024-08-02,P002,S003,153,38250,1,0
2024-08-02,P003,S001,89,13350,0,0
2024-08-02,P003,S002,114,17100,0,0
2024-08-02,P003,S003,94,14100,0,0
2024-08-02,P004,S001,151,45300,0,0
2024-08-02,P004,S002,234,70200,1,0
2024-08-02,P004,S003,189,56700,1,0
2024-08-02,P005,S001,105,18900,0,0
2024-08-02,P005,S002,167,30060,1,0
2024-08-02,P005,S003,139,25020,1,0
2024-08-03,P001,S001,131,26200,0,0
2024-08-03,P001,S002,142,28400,0,0
2024-08-03,P001,S003,102,20400,0,0
2024-08-03,P002,S001,167,41750,0,0
2024-08-03,P002,S002,232,58000,1,0
2024-08-03,P002,S003,146,36500,0,0
2024-08-03,P003,S001,104,15600,0,0
2024-08-03,P003,S002,108,16200,0,0
2024-08-03,P003,S003,105,15750,0,0
2024-08-03,P004,S001,231,69300,1,0
2024-08-03,P004,S002,200,60000,0,0
2024-08-03,P004,S003,147,44100,0,0
2024-08-03,P005,S001,116,20880,0,0
2024-08-03,P005,S002,190,34200,1,0
2024-08-03,P005,S003,131,23580,0,0
2024-08-04,P001,S001,161,32200,1,0
2024-08-04,P001,S002,134,26800,0,0
2024-08-04,P001,S003,125,25000,0,0
2024-08-04,P002,S001,175,43750,0,0
2024-08-04,P002,S002,192,48000,0,0
2024-08-04,P002,S003,122,30500,0,0
2024-08-04,P003,S001,100,15000,0,0
2024-08-04,P003,S002,119,17850,0,0
2024-08-04,P003,S003,76,11400,0,0
2024-08-04,P004,S001,239,71700,1,0
2024-08-04,P004,S002,231,69300,0,0
2024-08-04,P004,S003,174,52200,0,0
2024-08-04,P005,S001,136,24480,0,0
2024-08-04,P005,S002,153,27540,0,0
2024-08-04,P005,S003,124,22320,0,0
2024-08-05,P001,S001,106,21200,0,0
2024-08-05,P001,S002,140,28000,0,0
2024-08-05,P001,S003,112,22400,1,0
2024-08-05,P002,S001,134,33500,0,0
2024-08-05,P002,S002,139,34750,0,0
2024-08-05,P002,S003,121,30250,0,0
2024-08-05,P003,S001,115,17250,1,0
2024-08-05,P003,S002,122,18300,0,0
2024-08-05,P003,S003,80,12000,0,0
2024-08-05,P004,S001,201,60300,1,0
2024-08-05,P004,S002,202,60600,0,0
2024-08-05,P004,S003,179,53700,1,0
2024-08-05,P005,S001,133,23940,0,0
2024-08-05,P005,S002,121,21780,0,0
2024-08-05,P005,S003,116,20880,0,0
2024-08-06,P001,S001,115,23000,0,0
2024-08-06,P001,S002,147,29400,1,0
2024-08-06,P001,S003,109,21800,0,0
2024-08-06,P002,S001,182,45500,1,0
2024-08-06,P002,S002,181,45250,1,0
2024-08-06,P002,S003,131,32750,0,0
2024-08-06,P003,S001,114,17100,1,0
2024-08-06,P003,S002,93,13950,0,0
2024-08-06,P003,S003,87,13050,0,0
2024-08-06,P004,S001,192,57600,0,0
2024-08-06,P004,S002,184,55200,1,0
2024-08-06,P004,S003,141,42300,0,0
2024-08-06,P005,S001,151,27180,1,0
2024-08-06,P005,S002,167,30060,1,0
2024-08-06,P005,S003,119,21420,0,0
2024-08-07,P001,S001,119,23800,0,0
2024-08-07,P001,S002,144,28800,1,0
2024-08-07,P001,S003,104,20800,0,0
2024-08-07,P002,S001,138,34500,0,0
2024-08-07,P002,S002,149,37250,0,0
2024-08-07,P002,S003,168,42000,1,0
2024-08-07,P003,S001,97,14550,0,0
2024-08-07,P003,S002,136,20400,1,0
2024-08-07,P003,S003,83,12450,0,0
2024-08-07,P004,S001,168,50400,0,0
2024-08-07,P004,S002,257,77100,1,0
2024-08-07,P004,S003,152,45600,0,0
2024-08-07,P005,S001,121,21780,0,0
2024-08-07,P005,S002,182,32760,1,0
2024-08-07,P005,S003,112,20160,0,0
2024-08-08,P001,S001,143,28600,1,0
2024-08-08,P001,S002,140,28000,0,0
2024-08-08,P001,S003,122,24400,1,0
2024-08-08,P002,S001,136,34000,0,0
2024-08-08,P002,S002,140,35000,0,0
2024-08-08,P002,S003,122,30500,0,0
2024-08-08,P003,S001,87,13050,0,0
2024-08-08,P003,S002,112,16800,0,0
2024-08-08,P003,S003,81,12150,0,0
2024-08-08,P004,S001,155,46500,0,0
2024-08-08,P004,S002,211,63300,1,0
2024-08-08,P004,S003,154,46200,0,0
2024-08-08,P005,S001,127,22860,0,0
2024-08-08,P005,S002,128,23040,0,0
2024-08-08,P005,S003,100,18000,0,0
2024-08-09,P001,S001,104,20800,0,0
2024-08-09,P001,S002,127,25400,0,0
2024-08-09,P001,S003,104,20800,0,0
2024-08-09,P002,S001,139,34750,0,0
2024-08-09,P002,S002,154,38500,0,0
2024-08-09,P002,S003,151,37750,1,0
2024-08-09,P003,S001,98,14700,0,0
2024-08-09,P003,S002,107,16050,0,0
2024-08-09,P003,S003,91,13650,0,0
2024-08-09,P004,S001,184,55200,0,0
2024-08-09,P004,S002,189,56700,0,0
2024-08-09,P004,S003,163,48900,0,0
2024-08-09,P005,S001,127,22860,0,0
2024-08-09,P005,S002,158,28440,0,0
2024-08-09,P005,S003,105,18900,0,0
2024-08-10,P001,S001,144,28800,0,0
2024-08-10,P001,S002,124,24800,0,0
2024-08-10,P001,S003,107,21400,0,0
2024-08-10,P002,S001,137,34250,0,0
2024-08-10,P002,S002,206,51500,0,0
2024-08-10,P002,S003,152,38000,0,0
2024-08-10,P003,S001,109,16350,0,0
2024-08-10,P003,S002,133,19950,0,0
2024-08-10,P003,S003,91,13650,0,0
2024-08-10,P004,S001,163,48900,0,0
2024-08-10,P004,S002,260,78000,1,0
2024-08-10,P004,S003,149,44700,0,0
2024-08-10,P005,S001,137,24660,0,0
2024-08-10,P005,S002,179,32220,0,0
2024-08-10,P005,S003,122,21960,0,0
2024-08-11,P001,S001,143,28600,0,0
2024-08-11,P001,S002,130,26000,0,0
2024-08-11,P001,S003,118,23600,0,0
2024-08-11,P002,S001,158,39500,0,0
2024-08-11,P002,S002,213,53250,1,0
2024-08-11,P002,S003,137,34250,0,0
2024-08-11,P003,S001,108,16200,0,0
2024-08-11,P003,S002,130,19500,0,0
2024-08-11,P003,S003,112,16800,1,0
2024-08-11,P004,S001,207,62100,0,0
2024-08-11,P004,S002,186,55800,0,0
2024-08-11,P004,S003,181,54300,0,0
2024-08-11,P005,S001,150,27000,0,0
2024-08-11,P005,S002,172,30960,1,0
2024-08-11,P005,S003,171,30780,1,0
2024-08-12,P001,S001,124,24800,0,0
2024-08-12,P001,S002,129,25800,0,0
2024-08-12,P001,S003,99,19800,0,0
2024-08-12,P002,S001,137,34250,0,0
2024-08-12,P002,S002,161,40250,0,0
2024-08-12,P002,S003,133,33250,0,0
2024-08-12,P003,S001,90,13500,0,0
2024-08-12,P003,S002,130,19500,1,0
2024-08-12,P003,S003,76,11400,0,0
2024-08-12,P004,S001,180,54000,0,0
2024-08-12,P004,S002,199,59700,0,0
2024-08-12,P004,S003,137,41100,0,0
2024-08-12,P005,S001,130,23400,0,0
2024-08-12,P005,S002,126,22680,0,0
2024-08-12,P005,S003,116,20880,0,0
2024-08-13,P001,S001,115,23000,0,0
2024-08-13,P001,S002,162,32400,1,0
2024-08-13,P001,S003,99,19800,0,0
2024-08-13,P002,S001,147,36750,1,0
2024-08-13,P002,S002,159,39750,0,0
2024-08-13,P002,S003,117,29250,0,0
2024-08-13,P003,S001,119,17850,1,0
2024-08-13,P003,S002,133,19950,1,0
2024-08-13,P003,S003,81,12150,0,0
2024-08-13,P004,S001,162,48600,0,0
2024-08-13,P004,S002,221,66300,0,0
2024-08-13,P004,S003,169,50700,0,0
2024-08-13,P005,S001,125,22500,0,0
2024-08-13,P005,S002,157,28260,0,0
2024-08-13,P005,S003,130,23400,1,0
2024-08-14,P001,S001,91,18200,0,0
2024-08-14,P001,S002,168,33600,1,0
2024-08-14,P001,S003,97,19400,0,0
2024-08-14,P002,S001,136,34000,0,0
2024-08-14,P002,S002,155,38750,0,0
2024-08-14,P002,S003,138,34500,0,0
2024-08-14,P003,S001,91,13650,0,0
2024-08-14,P003,S002,146,21900,1,0
2024-08-14,P003,S003,100,15000,1,0
2024-08-14,P004,S001,175,52500,0,0
2024-08-14,P004,S002,254,76200,1,0
2024-08-14,P004,S003,136,40800,0,0
2024-08-14,P005,S001,119,21420,0,0
2024-08-14,P005,S002,153,27540,0,0
2024-08-14,P005,S003,128,23040,1,0
2024-08-15,P001,S001,130,26000,0,1
2024-08-15,P001,S002,180,36000,1,1
2024-08-15,P001,S003,160,32000,1,1
2024-08-15,P002,S001,197,49250,0,1
2024-08-15,P002,S002,215,53750,0,1
2024-08-15,P002,S003,152,38000,0,1
2024-08-15,P003,S001,155,23250,1,1
2024-08-15,P003,S002,132,19800,0,1
2024-08-15,P003,S003,101,15150,0,1
2024-08-15,P004,S001,259,77700,1,1
2024-08-15,P004,S002,270,81000,0,1
2024-08-15,P004,S003,231,69300,1,1
2024-08-15,P005,S001,157,28260,0,1
2024-08-15,P005,S002,164,29520,0,1
2024-08-15,P005,S003,128,23040,0,1
2024-08-16,P001,S001,118,23600,1,0
2024-08-16,P001,S002,121,24200,0,0
2024-08-16,P001,S003,95,19000,0,0
2024-08-16,P002,S001,174,43500,1,0
2024-08-16,P002,S002,173,43250,0,0
2024-08-16,P002,S003,123,30750,0,0
2024-08-16,P003,S001,100,15000,1,0
2024-08-16,P003,S002,132,19800,1,0
2024-08-16,P003,S003,113,16950,1,0
2024-08-16,P004,S001,177,53100,0,0
2024-08-16,P004,S002,184,55200,0,0
2024-08-16,P004,S003,199,59700,1,0
2024-08-16,P005,S001,110,19800,0,0
2024-08-16,P005,S002,132,23760,0,0
2024-08-16,P005,S003,123,22140,0,0
2024-08-17,P001,S001,120,24000,0,0
2024-08-17,P001,S002,155,31000,0,0
2024-08-17,P001,S003,111,22200,0,0
2024-08-17,P002,S001,162,40500,0,0
2024-08-17,P002,S002,203,50750,1,0
2024-08-17,P002,S003,174,43500,1,0
2024-08-17,P003,S001,84,12600,0,0
2024-08-17,P003,S002,144,21600,1,0
2024-08-17,P003,S003,89,13350,0,0
2024-08-17,P004,S001,218,65400,1,0
2024-08-17,P004,S002,193,57900,0,0
2024-08-17,P004,S003,176,52800,0,0
2024-08-17,P005,S001,178,32040,1,0
2024-08-17,P005,S002,149,26820,0,0
2024-08-17,P005,S003,147,26460,1,0
2024-08-18,P001,S001,144,28800,1,0
2024-08-18,P001,S002,166,33200,1,0
2024-08-18,P001,S003,97,19400,0,0
2024-08-18,P002,S001,158,39500,1,0
2024-08-18,P002,S002,197,49250,0,0
2024-08-18,P002,S003,145,36250,1,0
2024-08-18,P003,S001,106,15900,0,0
2024-08-18,P003,S002,126,18900,0,0
2024-08-18,P003,S003,114,17100,1,0
2024-08-18,P004,S001,183,54900,0,0
2024-08-18,P004,S002,237,71100,0,0
2024-08-18,P004,S003,185,55500,1,0
2024-08-18,P005,S001,147,26460,1,0
2024-08-18,P005,S002,154,27720,0,0
2024-08-18,P005,S003,122,21960,0,0
2024-08-19,P001,S001,126,25200,0,0
2024-08-19,P001,S002,127,25400,0,0
2024-08-19,P001,S003,119,23800,0,0
2024-08-19,P002,S001,190,47500,1,0
2024-08-19,P002,S002,167,41750,0,0
2024-08-19,P002,S003,141,35250,0,0
2024-08-19,P003,S001,105,15750,0,0
2024-08-19,P003,S002,96,14400,0,0
2024-08-19,P003,S003,109,16350,1,0
2024-08-19,P004,S001,173,51900,0,0
2024-08-19,P004,S002,181,54300,0,0
2024-08-19,P004,S003,152,45600,0,0
2024-08-19,P005,S001,165,29700,1,0
2024-08-19,P005,S002,150,27000,0,0
2024-08-19,P005,S003,126,22680,1,0
2024-08-20,P001,S001,129,25800,0,0
2024-08-20,P001,S002,178,35600,1,0
2024-08-20,P001,S003,108,21600,0,0
2024-08-20,P002,S001,150,37500,0,0
2024-08-20,P002,S002,183,45750,0,0
2024-08-20,P002,S003,134,33500,0,0
2024-08-20,P003,S001,108,16200,1,0
2024-08-20,P003,S002,122,18300,1,0
2024-08-20,P003,S003,89,13350,1,0
2024-08-20,P004,S001,181,54300,0,0
2024-08-20,P004,S002,198,59400,0,0
2024-08-20,P004,S003,143,42900,0,0
2024-08-20,P005,S001,119,21420,1,0
2024-08-20,P005,S002,124,22320,0,0
2024-08-20,P005,S003,142,25560,1,0
2024-08-21,P001,S001,105,21000,0,0
2024-08-21,P001,S002,121,24200,0,0
2024-08-21,P001,S003,97,19400,0,0
2024-08-21,P002,S001,145,36250,0,0
2024-08-21,P002,S002,165,41250,0,0
2024-08-21,P002,S003,130,32500,0,0
2024-08-21,P003,S001,87,13050,0,0
2024-08-21,P003,S002,112,16800,0,0
2024-08-21,P003,S003,93,13950,0,0
2024-08-21,P004,S001,134,40200,0,0
2024-08-21,P004,S002,191,57300,0,0
2024-08-21,P004,S003,176,52800,1,0
2024-08-21,P005,S001,120,21600,0,0
2024-08-21,P005,S002,131,23580,0,0
2024-08-21,P005,S003,110,19800,0,0
2024-08-22,P001,S001,130,26000,1,0
2024-08-22,P001,S002,118,23600,0,0
2024-08-22,P001,S003,106,21200,0,0
2024-08-22,P002,S001,188,47000,1,0
2024-08-22,P002,S002,163,40750,0,0
2024-08-22,P002,S003,136,34000,0,0
2024-08-22,P003,S001,100,15000,0,0
2024-08-22,P003,S002,147,22050,1,0
2024-08-22,P003,S003,108,16200,1,0
2024-08-22,P004,S001,172,51600,0,0
2024-08-22,P004,S002,191,57300,0,0
2024-08-22,P004,S003,144,43200,0,0
2024-08-22,P005,S001,123,22140,0,0
2024-08-22,P005,S002,152,27360,0,0
2024-08-22,P005,S003,123,22140,0,0
2024-08-23,P001,S001,107,21400,0,0
2024-08-23,P001,S002,125,25000,0,0
2024-08-23,P001,S003,134,26800,1,0
2024-08-23,P002,S001,161,40250,0,0
2024-08-23,P002,S002,139,34750,0,0
2024-08-23,P002,S003,153,38250,1,0
2024-08-23,P003,S001,100,15000,0,0
2024-08-23,P003,S002,114,17100,0,0
2024-08-23,P003,S003,89,13350,1,0
2024-08-23,P004,S001,170,51000,0,0
2024-08-23,P004,S002,191,57300,0,0
2024-08-23,P004,S003,137,41100,0,0
2024-08-23,P005,S001,131,23580,0,0
2024-08-23,P005,S002,157,28260,0,0
2024-08-23,P005,S003,134,24120,1,0
2024-08-24,P001,S001,146,29200,1,0
2024-08-24,P001,S002,174,34800,1,0
2024-08-24,P001,S003,120,24000,0,0
2024-08-24,P002,S001,131,32750,0,0
2024-08-24,P002,S002,240,60000,1,0
2024-08-24,P002,S003,133,33250,0,0
2024-08-24,P003,S001,107,16050,0,0
2024-08-24,P003,S002,121,18150,0,0
2024-08-24,P003,S003,107,16050,1,0
2024-08-24,P004,S001,215,64500,0,0
2024-08-24,P004,S002,229,68700,0,0
2024-08-24,P004,S003,184,55200,0,0
2024-08-24,P005,S001,125,22500,0,0
2024-08-24,P005,S002,164,29520,0,0
2024-08-24,P005,S003,123,22140,0,0
2024-08-25,P001,S001,150,30000,1,0
2024-08-25,P001,S002,168,33600,0,0
2024-08-25,P001,S003,128,25600,1,0
2024-08-25,P002,S001,142,35500,0,0
2024-08-25,P002,S002,175,43750,0,0
2024-08-25,P002,S003,150,37500,0,0
2024-08-25,P003,S001,155,23250,1,0
2024-08-25,P003,S002,159,23850,1,0
2024-08-25,P003,S003,90,13500,0,0
2024-08-25,P004,S001,192,57600,0,0
2024-08-25,P004,S002,225,67500,0,0
2024-08-25,P004,S003,203,60900,1,0
2024-08-25,P005,S001,164,29520,1,0
2024-08-25,P005,S002,156,28080,0,0
2024-08-25,P005,S003,125,22500,0,0
2024-08-26,P001,S001,111,22200,0,0
2024-08-26,P001,S002,141,28200,0,0
2024-08-26,P001,S003,102,20400,0,0
2024-08-26,P002,S001,138,34500,0,0
2024-08-26,P002,S002,186,46500,1,0
2024-08-26,P002,S003,126,31500,0,0
2024-08-26,P003,S001,83,12450,1,0
2024-08-26,P003,S002,101,15150,0,0
2024-08-26,P003,S003,96,14400,0,0
2024-08-26,P004,S001,219,65700,1,0
2024-08-26,P004,S002,204,61200,0,0
2024-08-26,P004,S003,158,47400,0,0
2024-08-26,P005,S001,123,22140,0,0
2024-08-26,P005,S002,167,30060,1,0
2024-08-26,P005,S003,105,18900,0,0
2024-08-27,P001,S001,112,22400,0,0
2024-08-27,P001,S002,154,30800,1,0
2024-08-27,P001,S003,110,22000,0,0
2024-08-27,P002,S001,159,39750,0,0
2024-08-27,P002,S002,173,43250,0,0
2024-08-27,P002,S003,143,35750,1,0
2024-08-27,P003,S001,82,12300,0,0
2024-08-27,P003,S002,108,16200,0,0
2024-08-27,P003,S003,75,11250,0,0
2024-08-27,P004,S001,174,52200,0,0
2024-08-27,P004,S002,277,83100,1,0
2024-08-27,P004,S003,145,43500,0,0
2024-08-27,P005,S001,139,25020,0,0
2024-08-27,P005,S002,123,22140,0,0
2024-08-27,P005,S003,129,23220,1,0
2024-08-28,P001,S001,105,21000,0,0
2024-08-28,P001,S002,125,25000,0,0
2024-08-28,P001,S003,82,16400,0,0
2024-08-28,P002,S001,157,39250,0,0
2024-08-28,P002,S002,206,51500,0,0
2024-08-28,P002,S003,129,32250,1,0
2024-08-28,P003,S001,119,17850,1,0
2024-08-28,P003,S002,116,17400,1,0
2024-08-28,P003,S003,80,12000,0,0
2024-08-28,P004,S001,220,66000,1,0
2024-08-28,P004,S002,201,60300,0,0
2024-08-28,P004,S003,156,46800,0,0
2024-08-28,P005,S001,152,27360,1,0
2024-08-28,P005,S002,191,34380,1,0
2024-08-28,P005,S003,107,19260,1,0
2024-08-29,P001,S001,110,22000,0,0
2024-08-29,P001,S002,114,22800,0,0
2024-08-29,P001,S003,99,19800,0,0
2024-08-29,P002,S001,146,36500,0,0
2024-08-29,P002,S002,216,54000,1,0
2024-08-29,P002,S003,127,31750,0,0
2024-08-29,P003,S001,117,17550,1,0
2024-08-29,P003,S002,114,17100,0,0
2024-08-29,P003,S003,108,16200,1,0
2024-08-29,P004,S001,171,51300,0,0
2024-08-29,P004,S002,166,49800,0,0
2024-08-29,P004,S003,146,43800,0,0
2024-08-29,P005,S001,128,23040,0,0
2024-08-29,P005,S002,138,24840,0,0
2024-08-29,P005,S003,135,24300,1,0
2024-08-30,P001,S001,141,28200,1,0
2024-08-30,P001,S002,127,25400,0,0
2024-08-30,P001,S003,92,18400,0,0
2024-08-30,P002,S001,147,36750,1,0
2024-08-30,P002,S002,170,42500,0,0
2024-08-30,P002,S003,131,32750,0,0
2024-08-30,P003,S001,103,15450,1,0
2024-08-30,P003,S002,112,16800,1,0
2024-08-30,P003,S003,94,14100,0,0
2024-08-30,P004,S001,161,48300,0,0
2024-08-30,P004,S002,217,65100,0,0
2024-08-30,P004,S003,192,57600,1,0
2024-08-30,P005,S001,134,24120,0,0
2024-08-30,P005,S002,145,26100,0,0
2024-08-30,P005,S003,104,18720,0,0
2024-08-31,P001,S001,172,34400,1,0
2024-08-31,P001,S002,168,33600,1,0
2024-08-31,P001,S003,144,28800,1,0
2024-08-31,P002,S001,170,42500,0,0
2024-08-31,P002,S002,170,42500,0,0
2024-08-31,P002,S003,178,44500,1,0
2024-08-31,P003,S001,109,16350,0,0
2024-08-31,P003,S002,133,19950,0,0
2024-08-31,P003,S003,105,15750,0,0
2024-08-31,P004,S001,173,51900,0,0
2024-08-31,P004,S002,222,66600,0,0
2024-08-31,P004,S003,145,43500,0,0
2024-08-31,P005,S001,159,28620,1,0
2024-08-31,P005,S002,220,39600,1,0
2024-08-31,P005,S003,113,20340,0,0
2024-09-01,P001,S001,119,23800,0,0
2024-09-01,P001,S002,137,27400,0,0
2024-09-01,P001,S003,94,18800,0,0
2024-09-01,P002,S001,219,54750,1,0
2024-09-01,P002,S002,179,44750,0,0
2024-09-01,P002,S003,174,43500,1,0
2024-09-01,P003,S001,107,16050,1,0
2024-09-01,P003,S002,144,21600,1,0
2024-09-01,P003,S003,92,13800,0,0
2024-09-01,P004,S001,159,47700,0,0
2024-09-01,P004,S002,195,58500,0,0
2024-09-01,P004,S003,191,57300,1,0
2024-09-01,P005,S001,160,28800,1,0
2024-09-01,P005,S002,155,27900,0,0
2024-09-01,P005,S003,105,18900,0,0
2024-09-02,P001,S001,107,21400,0,0
2024-09-02,P001,S002,155,31000,1,0
2024-09-02,P001,S003,123,24600,1,0
2024-09-02,P002,S001,113,28250,0,0
2024-09-02,P002,S002,175,43750,1,0
2024-09-02,P002,S003,135,33750,0,0
2024-09-02,P003,S001,109,16350,0,0
2024-09-02,P003,S002,108,16200,0,0
2024-09-02,P003,S003,82,12300,0,0
2024-09-02,P004,S001,167,50100,0,0
2024-09-02,P004,S002,237,71100,1,0
2024-09-02,P004,S003,148,44400,0,0
2024-09-02,P005,S001,133,23940,0,0
2024-09-02,P005,S002,146,26280,0,0
2024-09-02,P005,S003,133,23940,1,0
2024-09-03,P001,S001,110,22000,0,0
2024-09-03,P001,S002,142,28400,1,0
