Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday,Year,Month,Day,Day_of_Week,Quarter,Lag_1,Lag_7,Lag_14,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2024-02-20,P005,S002,242,43560,1,0,2024,2,20,1,1,222.0,177.0,182.0,178.0,188.57142857142856,190.26666666666668
2024-02-20,P005,S003,136,24480,0,0,2024,2,20,1,1,160.0,138.0,133.0,144.0,148.0,150.13333333333333
2024-02-21,P001,S001,139,27800,0,0,2024,2,21,2,1,202.0,145.0,157.0,113.0,161.0,156.46666666666667
2024-02-21,P001,S002,223,44600,1,0,2024,2,21,2,1,194.0,185.0,177.0,158.0,168.28571428571428,173.8
2024-02-21,P001,S003,129,25800,0,0,2024,2,21,2,1,140.0,155.0,120.0,151.0,144.0,143.23333333333332
2024-02-21,P002,S001,236,59000,1,0,2024,2,21,2,1,173.0,180.0,168.0,213.0,184.28571428571428,189.66666666666663
2024-02-21,P002,S002,244,61000,1,0,2024,2,21,2,1,196.0,299.0,177.0,200.0,217.7142857142857,221.3
2024-02-21,P002,S003,202,50500,1,0,2024,2,21,2,1,162.0,191.0,206.0,195.0,169.0,172.5
2024-02-21,P003,S001,119,17850,0,0,2024,2,21,2,1,123.0,148.0,117.0,118.0,141.0,131.13333333333333
2024-02-21,P003,S002,155,23250,1,0,2024,2,21,2,1,152.0,141.0,138.0,140.0,139.71428571428572,147.73333333333332
2024-02-21,P003,S003,113,16950,0,0,2024,2,21,2,1,133.0,105.0,100.0,87.0,116.0,112.93333333333334
2024-02-21,P004,S001,229,68700,0,0,2024,2,21,2,1,200.0,223.0,215.0,198.0,243.28571428571428,229.86666666666667
2024-02-21,P004,S002,298,89400,1,0,2024,2,21,2,1,314.0,221.0,305.0,260.0,278.1428571428572,267.56666666666666
2024-02-21,P004,S003,164,49200,0,0,2024,2,21,2,1,235.0,192.0,208.0,187.0,208.0,202.06666666666663
2024-02-21,P005,S001,142,25560,0,0,2024,2,21,2,1,134.0,174.0,191.0,175.0,164.28571428571428,164.0
2024-02-21,P005,S002,172,30960,0,0,2024,2,21,2,1,242.0,223.0,219.0,183.0,197.8571428571429,192.4
2024-02-21,P005,S003,157,28260,0,0,2024,2,21,2,1,136.0,148.0,156.0,127.0,147.71428571428572,149.86666666666667
2024-02-22,P001,S001,143,28600,0,0,2024,2,22,3,1,139.0,152.0,148.0,140.0,160.14285714285714,157.33333333333334
2024-02-22,P001,S002,221,44200,1,0,2024,2,22,3,1,223.0,132.0,183.0,173.0,173.71428571428572,175.96666666666667
2024-02-22,P001,S003,140,28000,0,0,2024,2,22,3,1,129.0,133.0,120.0,120.0,140.28571428571428,142.5
2024-02-22,P002,S001,174,43500,0,0,2024,2,22,3,1,236.0,165.0,183.0,185.0,192.28571428571428,190.4333333333333
2024-02-22,P002,S002,252,63000,1,0,2024,2,22,3,1,244.0,197.0,201.0,211.0,209.8571428571429,222.76666666666668
2024-02-22,P002,S003,207,51750,1,0,2024,2,22,3,1,202.0,159.0,171.0,157.0,170.57142857142858,172.73333333333332
2024-02-22,P003,S001,113,16950,0,0,2024,2,22,3,1,119.0,162.0,128.0,103.0,136.85714285714286,131.16666666666666
2024-02-22,P003,S002,146,21900,0,0,2024,2,22,3,1,155.0,126.0,176.0,110.0,141.71428571428572,148.23333333333332
2024-02-22,P003,S003,113,16950,0,0,2024,2,22,3,1,113.0,108.0,131.0,97.0,117.14285714285714,113.8
2024-02-22,P004,S001,202,60600,0,0,2024,2,22,3,1,229.0,284.0,288.0,197.0,244.14285714285717,230.9
2024-02-22,P004,S002,258,77400,0,0,2024,2,22,3,1,298.0,249.0,246.0,231.0,289.1428571428572,268.8333333333333
2024-02-22,P004,S003,193,57900,0,0,2024,2,22,3,1,164.0,203.0,180.0,193.0,204.0,201.3
2024-02-22,P005,S001,139,25020,0,0,2024,2,22,3,1,142.0,203.0,143.0,139.0,159.71428571428572,162.9
2024-02-22,P005,S002,172,30960,0,0,2024,2,22,3,1,172.0,171.0,221.0,178.0,190.57142857142856,192.03333333333333
2024-02-22,P005,S003,134,24120,0,0,2024,2,22,3,1,157.0,135.0,127.0,181.0,149.0,150.86666666666667
2024-02-23,P001,S001,163,32600,0,0,2024,2,23,4,1,143.0,158.0,169.0,135.0,158.85714285714286,157.43333333333334
2024-02-23,P001,S002,151,30200,0,0,2024,2,23,4,1,221.0,182.0,163.0,159.0,186.42857142857144,177.56666666666666
2024-02-23,P001,S003,147,29400,1,0,2024,2,23,4,1,140.0,148.0,146.0,138.0,141.28571428571428,143.16666666666666
2024-02-23,P002,S001,186,46500,0,0,2024,2,23,4,1,174.0,161.0,157.0,181.0,193.57142857142856,190.06666666666663
2024-02-23,P002,S002,250,62500,1,0,2024,2,23,4,1,252.0,254.0,167.0,185.0,217.7142857142857,224.13333333333333
2024-02-23,P002,S003,160,40000,0,0,2024,2,23,4,1,207.0,185.0,152.0,210.0,177.42857142857142,174.4
2024-02-23,P003,S001,142,21300,1,0,2024,2,23,4,1,113.0,115.0,124.0,138.0,129.85714285714286,131.5
2024-02-23,P003,S002,148,22200,0,0,2024,2,23,4,1,146.0,144.0,167.0,124.0,144.57142857142858,149.43333333333334
2024-02-23,P003,S003,101,15150,0,0,2024,2,23,4,1,113.0,108.0,103.0,89.0,117.85714285714286,114.33333333333331
2024-02-23,P004,S001,237,71100,1,0,2024,2,23,4,1,202.0,224.0,222.0,193.0,232.42857142857144,231.06666666666663
2024-02-23,P004,S002,210,63000,0,0,2024,2,23,4,1,258.0,339.0,243.0,238.0,290.42857142857144,269.7333333333333
2024-02-23,P004,S003,187,56100,0,0,2024,2,23,4,1,193.0,199.0,176.0,170.0,202.57142857142856,201.3
2024-02-23,P005,S001,140,25200,0,0,2024,2,23,4,1,139.0,164.0,177.0,138.0,150.57142857142858,162.9
2024-02-23,P005,S002,175,31500,0,0,2024,2,23,4,1,172.0,194.0,144.0,188.0,190.7142857142857,191.83333333333331
2024-02-23,P005,S003,121,21780,0,0,2024,2,23,4,1,134.0,133.0,143.0,135.0,148.85714285714286,149.3
2024-02-24,P001,S001,154,30800,0,0,2024,2,24,5,1,163.0,168.0,159.0,145.0,159.57142857142858,158.36666666666667
2024-02-24,P001,S002,187,37400,0,0,2024,2,24,5,1,151.0,174.0,183.0,165.0,182.0,177.3
2024-02-24,P001,S003,142,28400,0,0,2024,2,24,5,1,147.0,154.0,154.0,173.0,141.14285714285714,143.46666666666667
2024-02-24,P002,S001,250,62500,1,0,2024,2,24,5,1,186.0,204.0,181.0,173.0,197.14285714285717,190.2333333333333
2024-02-24,P002,S002,298,74500,1,0,2024,2,24,5,1,250.0,207.0,249.0,198.0,217.14285714285717,226.3
2024-02-24,P002,S003,182,45500,0,0,2024,2,24,5,1,160.0,159.0,193.0,154.0,173.85714285714286,172.73333333333332
2024-02-24,P003,S001,158,23700,1,0,2024,2,24,5,1,142.0,159.0,138.0,135.0,133.71428571428572,131.63333333333333
2024-02-24,P003,S002,188,28200,1,0,2024,2,24,5,1,148.0,150.0,170.0,141.0,145.14285714285714,150.23333333333332
2024-02-24,P003,S003,122,18300,0,0,2024,2,24,5,1,101.0,132.0,117.0,102.0,116.85714285714286,114.73333333333332
2024-02-24,P004,S001,304,91200,1,0,2024,2,24,5,1,237.0,216.0,233.0,218.0,234.28571428571428,232.53333333333333
2024-02-24,P004,S002,329,98700,1,0,2024,2,24,5,1,210.0,280.0,293.0,200.0,272.0,268.8
2024-02-24,P004,S003,232,69600,1,0,2024,2,24,5,1,187.0,200.0,236.0,184.0,200.8571428571429,201.86666666666667
2024-02-24,P005,S001,186,33480,0,0,2024,2,24,5,1,140.0,151.0,186.0,140.0,147.14285714285714,162.96666666666667
2024-02-24,P005,S002,205,36900,1,0,2024,2,24,5,1,175.0,166.0,230.0,171.0,188.0,191.4
2024-02-24,P005,S003,163,29340,0,0,2024,2,24,5,1,121.0,141.0,149.0,135.0,147.14285714285714,148.83333333333334
2024-02-25,P001,S001,196,39200,1,0,2024,2,25,6,1,154.0,144.0,161.0,179.0,157.57142857142858,158.66666666666666
2024-02-25,P001,S002,188,37600,0,0,2024,2,25,6,1,187.0,154.0,191.0,203.0,183.8571428571429,178.03333333333333
2024-02-25,P001,S003,144,28800,0,0,2024,2,25,6,1,142.0,152.0,155.0,166.0,139.42857142857142,142.43333333333334
2024-02-25,P002,S001,235,58750,0,0,2024,2,25,6,1,250.0,216.0,252.0,206.0,203.7142857142857,192.8
2024-02-25,P002,S002,258,64500,1,0,2024,2,25,6,1,298.0,171.0,229.0,259.0,230.14285714285717,229.63333333333333
2024-02-25,P002,S003,212,53000,1,0,2024,2,25,6,1,182.0,168.0,189.0,220.0,177.14285714285714,173.66666666666666
2024-02-25,P003,S001,145,21750,0,0,2024,2,25,6,1,158.0,127.0,128.0,139.0,133.57142857142858,132.4
2024-02-25,P003,S002,157,23550,0,0,2024,2,25,6,1,188.0,149.0,174.0,146.0,150.57142857142858,151.8
2024-02-25,P003,S003,123,18450,0,0,2024,2,25,6,1,122.0,128.0,119.0,161.0,115.42857142857144,115.4
2024-02-25,P004,S001,262,78600,0,0,2024,2,25,6,1,304.0,308.0,261.0,248.0,246.8571428571429,235.4
2024-02-25,P004,S002,304,91200,0,0,2024,2,25,6,1,329.0,280.0,342.0,270.0,279.0,273.1
2024-02-25,P004,S003,227,68100,0,0,2024,2,25,6,1,232.0,218.0,206.0,214.0,205.42857142857144,203.46666666666667
2024-02-25,P005,S001,239,43020,1,0,2024,2,25,6,1,186.0,165.0,170.0,163.0,152.14285714285714,164.5
2024-02-25,P005,S002,205,36900,0,0,2024,2,25,6,1,205.0,167.0,213.0,195.0,193.57142857142856,192.53333333333333
2024-02-25,P005,S003,164,29520,0,0,2024,2,25,6,1,163.0,181.0,189.0,171.0,150.28571428571428,149.76666666666668
2024-02-26,P001,S001,156,31200,0,0,2024,2,26,0,1,196.0,158.0,146.0,155.0,165.0,159.23333333333332
2024-02-26,P001,S002,183,36600,0,0,2024,2,26,0,1,188.0,157.0,168.0,194.0,188.7142857142857,177.53333333333333
2024-02-26,P001,S003,121,24200,0,0,2024,2,26,0,1,144.0,126.0,118.0,159.0,138.28571428571428,141.7
2024-02-26,P002,S001,162,40500,0,0,2024,2,26,0,1,235.0,191.0,155.0,227.0,206.42857142857144,193.76666666666668
2024-02-26,P002,S002,188,47000,0,0,2024,2,26,0,1,258.0,200.0,271.0,265.0,242.57142857142856,229.6
2024-02-26,P002,S003,156,39000,0,0,2024,2,26,0,1,212.0,159.0,163.0,176.0,183.42857142857144,173.4
2024-02-26,P003,S001,130,19500,0,0,2024,2,26,0,1,145.0,153.0,122.0,118.0,136.14285714285714,132.6
2024-02-26,P003,S002,207,31050,1,0,2024,2,26,0,1,157.0,116.0,133.0,154.0,151.71428571428572,152.16666666666666
2024-02-26,P003,S003,127,19050,1,0,2024,2,26,0,1,123.0,98.0,145.0,98.0,114.71428571428572,114.13333333333334
2024-02-26,P004,S001,257,77100,1,0,2024,2,26,0,1,262.0,248.0,207.0,205.0,240.28571428571428,235.86666666666667
2024-02-26,P004,S002,268,80400,1,0,2024,2,26,0,1,304.0,264.0,243.0,293.0,282.42857142857144,274.2333333333333
2024-02-26,P004,S003,176,52800,0,0,2024,2,26,0,1,227.0,209.0,211.0,206.0,206.7142857142857,203.9
2024-02-26,P005,S001,150,27000,0,0,2024,2,26,0,1,239.0,159.0,150.0,146.0,162.71428571428572,167.03333333333333
2024-02-26,P005,S002,169,30420,0,0,2024,2,26,0,1,205.0,222.0,207.0,169.0,199.0,192.86666666666667
2024-02-26,P005,S003,149,26820,0,0,2024,2,26,0,1,164.0,160.0,143.0,163.0,147.85714285714286,149.53333333333333
2024-02-27,P001,S001,155,31000,1,0,2024,2,27,1,1,156.0,202.0,129.0,166.0,164.71428571428572,159.26666666666668
2024-02-27,P001,S002,182,36400,1,0,2024,2,27,1,1,183.0,194.0,154.0,185.0,192.42857142857144,177.16666666666666
2024-02-27,P001,S003,133,26600,0,0,2024,2,27,1,1,121.0,140.0,137.0,126.0,137.57142857142858,140.43333333333334
2024-02-27,P002,S001,212,53000,1,0,2024,2,27,1,1,162.0,173.0,181.0,224.0,202.28571428571428,191.6
2024-02-27,P002,S002,202,50500,0,0,2024,2,27,1,1,188.0,196.0,251.0,271.0,240.8571428571429,227.03333333333333
2024-02-27,P002,S003,175,43750,0,0,2024,2,27,1,1,156.0,162.0,165.0,163.0,183.0,172.73333333333332
2024-02-27,P003,S001,141,21150,1,0,2024,2,27,1,1,130.0,123.0,118.0,143.0,132.85714285714286,133.0
2024-02-27,P003,S002,139,20850,0,0,2024,2,27,1,1,207.0,152.0,163.0,188.0,164.71428571428572,153.93333333333334
2024-02-27,P003,S003,104,15600,0,0,2024,2,27,1,1,127.0,133.0,102.0,106.0,118.85714285714286,115.1
2024-02-27,P004,S001,257,77100,1,0,2024,2,27,1,1,257.0,200.0,210.0,264.0,241.57142857142856,237.6
2024-02-27,P004,S002,265,79500,0,0,2024,2,27,1,1,268.0,314.0,223.0,209.0,283.0,273.4
2024-02-27,P004,S003,189,56700,0,0,2024,2,27,1,1,176.0,235.0,200.0,252.0,202.0,202.9
2024-02-27,P005,S001,158,28440,0,0,2024,2,27,1,1,150.0,134.0,199.0,169.0,161.42857142857142,167.16666666666666
2024-02-27,P005,S002,174,31320,0,0,2024,2,27,1,1,169.0,242.0,177.0,193.0,191.42857142857144,192.86666666666667
2024-02-27,P005,S003,142,25560,1,0,2024,2,27,1,1,149.0,136.0,138.0,150.0,146.28571428571428,149.06666666666666
2024-02-28,P001,S001,136,27200,0,0,2024,2,28,2,1,155.0,139.0,145.0,167.0,158.0,158.9
2024-02-28,P001,S002,159,31800,0,0,2024,2,28,2,1,182.0,223.0,185.0,154.0,190.7142857142857,177.06666666666666
2024-02-28,P001,S003,130,26000,0,0,2024,2,28,2,1,133.0,129.0,155.0,132.0,136.57142857142858,140.66666666666666
2024-02-28,P002,S001,227,56750,1,0,2024,2,28,2,1,212.0,236.0,180.0,214.0,207.8571428571429,191.2
2024-02-28,P002,S002,204,51000,0,0,2024,2,28,2,1,202.0,244.0,299.0,187.0,241.7142857142857,224.7333333333333
2024-02-28,P002,S003,188,47000,1,0,2024,2,28,2,1,175.0,202.0,191.0,180.0,184.8571428571429,173.13333333333333
2024-02-28,P003,S001,123,18450,0,0,2024,2,28,2,1,141.0,119.0,148.0,123.0,135.42857142857142,132.93333333333334
2024-02-28,P003,S002,138,20700,0,0,2024,2,28,2,1,139.0,155.0,141.0,126.0,162.85714285714286,152.3
2024-02-28,P003,S003,97,14550,0,0,2024,2,28,2,1,104.0,113.0,105.0,112.0,114.71428571428572,115.03333333333332
2024-02-28,P004,S001,289,86700,1,0,2024,2,28,2,1,257.0,229.0,223.0,220.0,249.7142857142857,237.36666666666667
2024-02-28,P004,S002,291,87300,1,0,2024,2,28,2,1,265.0,298.0,221.0,339.0,276.0,275.26666666666665
2024-02-28,P004,S003,233,69900,1,0,2024,2,28,2,1,189.0,164.0,192.0,167.0,195.42857142857144,200.8
2024-02-28,P005,S001,138,24840,0,0,2024,2,28,2,1,158.0,142.0,174.0,146.0,164.85714285714286,166.8
2024-02-28,P005,S002,195,35100,0,0,2024,2,28,2,1,174.0,172.0,223.0,165.0,181.7142857142857,192.2333333333333
2024-02-28,P005,S003,135,24300,0,0,2024,2,28,2,1,142.0,157.0,148.0,111.0,147.14285714285714,148.8
2024-02-29,P001,S001,162,32400,0,0,2024,2,29,3,1,136.0,143.0,152.0,129.0,157.57142857142858,157.86666666666667
2024-02-29,P001,S002,165,33000,0,0,2024,2,29,3,1,159.0,221.0,132.0,216.0,181.57142857142856,177.23333333333332
2024-02-29,P001,S003,135,27000,0,0,2024,2,29,3,1,130.0,140.0,133.0,124.0,136.71428571428572,140.6
2024-02-29,P002,S001,175,43750,0,0,2024,2,29,3,1,227.0,174.0,165.0,202.0,206.57142857142856,191.63333333333333
2024-02-29,P002,S002,187,46750,0,0,2024,2,29,3,1,204.0,252.0,197.0,179.0,236.0,225.3
2024-02-29,P002,S003,167,41750,0,0,2024,2,29,3,1,188.0,207.0,159.0,163.0,182.8571428571429,173.4
2024-02-29,P003,S001,124,18600,0,0,2024,2,29,3,1,123.0,113.0,162.0,131.0,136.0,132.93333333333334
2024-02-29,P003,S002,114,17100,0,0,2024,2,29,3,1,138.0,146.0,126.0,123.0,160.42857142857142,152.7
2024-02-29,P003,S003,97,14550,0,0,2024,2,29,3,1,97.0,113.0,108.0,108.0,112.42857142857144,114.53333333333332
2024-02-29,P004,S001,235,70500,0,0,2024,2,29,3,1,289.0,202.0,284.0,202.0,258.2857142857143,239.66666666666663
2024-02-29,P004,S002,288,86400,1,0,2024,2,29,3,1,291.0,258.0,249.0,217.0,275.0,273.6666666666667
2024-02-29,P004,S003,205,61500,0,0,2024,2,29,3,1,233.0,193.0,203.0,195.0,205.28571428571428,203.0
2024-02-29,P005,S001,182,32760,0,0,2024,2,29,3,1,138.0,139.0,203.0,149.0,164.28571428571428,166.53333333333333
2024-02-29,P005,S002,186,33480,0,0,2024,2,29,3,1,195.0,172.0,171.0,217.0,185.0,193.2333333333333
2024-02-29,P005,S003,140,25200,0,0,2024,2,29,3,1,135.0,134.0,135.0,132.0,144.0,149.6
2024-03-01,P001,S001,166,33200,1,0,2024,3,1,4,1,162.0,163.0,158.0,198.0,160.28571428571428,158.96666666666667
2024-03-01,P001,S002,172,34400,0,0,2024,3,1,4,1,165.0,151.0,182.0,137.0,173.57142857142858,175.53333333333333
2024-03-01,P001,S003,136,27200,0,0,2024,3,1,4,1,135.0,147.0,148.0,176.0,136.0,140.96666666666667
2024-03-01,P002,S001,184,46000,0,0,2024,3,1,4,1,175.0,186.0,161.0,163.0,206.7142857142857,190.7333333333333
2024-03-01,P002,S002,267,66750,1,0,2024,3,1,4,1,187.0,250.0,254.0,172.0,226.7142857142857,225.56666666666663
2024-03-01,P002,S003,150,37500,0,0,2024,3,1,4,1,167.0,160.0,185.0,156.0,177.14285714285714,173.53333333333333
2024-03-01,P003,S001,123,18450,0,0,2024,3,1,4,1,124.0,142.0,115.0,149.0,137.57142857142858,132.7
2024-03-01,P003,S002,140,21000,0,0,2024,3,1,4,1,114.0,148.0,144.0,162.0,155.85714285714286,152.4
2024-03-01,P003,S003,105,15750,0,0,2024,3,1,4,1,97.0,101.0,108.0,88.0,110.14285714285714,114.16666666666669
2024-03-01,P004,S001,272,81600,1,0,2024,3,1,4,1,235.0,237.0,224.0,213.0,263.0,240.76666666666668
2024-03-01,P004,S002,228,68400,0,0,2024,3,1,4,1,288.0,210.0,339.0,207.0,279.2857142857143,276.03333333333336
2024-03-01,P004,S003,186,55800,0,0,2024,3,1,4,1,205.0,187.0,199.0,174.0,207.0,203.33333333333331
2024-03-01,P005,S001,234,42120,1,0,2024,3,1,4,1,182.0,140.0,164.0,158.0,170.42857142857142,167.63333333333333
2024-03-01,P005,S002,213,38340,1,0,2024,3,1,4,1,186.0,175.0,194.0,199.0,187.0,192.2
2024-03-01,P005,S003,141,25380,0,0,2024,3,1,4,1,140.0,121.0,133.0,136.0,144.85714285714286,149.86666666666667
2024-03-02,P001,S001,200,40000,1,0,2024,3,2,5,1,166.0,154.0,168.0,141.0,160.71428571428572,157.9
2024-03-02,P001,S002,193,38600,0,0,2024,3,2,5,1,172.0,187.0,174.0,170.0,176.57142857142858,176.7
2024-03-02,P001,S003,136,27200,0,0,2024,3,2,5,1,136.0,142.0,154.0,141.0,134.42857142857142,139.63333333333333
2024-03-02,P002,S001,272,68000,1,0,2024,3,2,5,1,184.0,250.0,204.0,182.0,206.42857142857144,191.4333333333333
2024-03-02,P002,S002,238,59500,0,0,2024,3,2,5,1,267.0,298.0,207.0,229.0,229.14285714285717,228.7333333333333
2024-03-02,P002,S003,251,62750,1,0,2024,3,2,5,1,150.0,182.0,159.0,164.0,175.71428571428572,173.33333333333334
2024-03-02,P003,S001,149,22350,0,0,2024,3,2,5,1,123.0,158.0,159.0,129.0,134.85714285714286,131.83333333333334
2024-03-02,P003,S002,148,22200,0,0,2024,3,2,5,1,140.0,188.0,150.0,160.0,154.71428571428572,151.66666666666666
2024-03-02,P003,S003,131,19650,1,0,2024,3,2,5,1,105.0,122.0,132.0,101.0,110.71428571428572,114.73333333333332
2024-03-02,P004,S001,257,77100,1,0,2024,3,2,5,1,272.0,304.0,216.0,216.0,268.0,242.7333333333333
2024-03-02,P004,S002,232,69600,0,0,2024,3,2,5,1,228.0,329.0,280.0,206.0,281.85714285714283,276.7333333333333
2024-03-02,P004,S003,222,66600,0,0,2024,3,2,5,1,186.0,232.0,200.0,213.0,206.8571428571429,203.7333333333333
2024-03-02,P005,S001,166,29880,0,0,2024,3,2,5,1,234.0,186.0,151.0,163.0,183.8571428571429,170.16666666666666
2024-03-02,P005,S002,210,37800,0,0,2024,3,2,5,1,213.0,205.0,166.0,214.0,192.42857142857144,192.66666666666663
2024-03-02,P005,S003,150,27000,0,0,2024,3,2,5,1,141.0,163.0,141.0,168.0,147.71428571428572,150.03333333333333
2024-03-03,P001,S001,151,30200,0,0,2024,3,3,6,1,200.0,196.0,144.0,197.0,167.28571428571428,159.86666666666667
2024-03-03,P001,S002,193,38600,0,0,2024,3,3,6,1,193.0,188.0,154.0,172.0,177.42857142857142,177.46666666666667
2024-03-03,P001,S003,205,41000,1,0,2024,3,3,6,1,136.0,144.0,152.0,129.0,133.57142857142858,139.46666666666667
2024-03-03,P002,S001,267,66750,1,0,2024,3,3,6,1,272.0,235.0,216.0,175.0,209.57142857142856,194.4333333333333
2024-03-03,P002,S002,242,60500,0,0,2024,3,3,6,1,238.0,258.0,171.0,240.0,220.57142857142856,229.03333333333333
2024-03-03,P002,S003,238,59500,1,0,2024,3,3,6,1,251.0,212.0,168.0,152.0,185.57142857142856,176.23333333333332
2024-03-03,P003,S001,139,20850,0,0,2024,3,3,6,1,149.0,145.0,127.0,112.0,133.57142857142858,132.5
2024-03-03,P003,S002,128,19200,0,0,2024,3,3,6,1,148.0,157.0,149.0,164.0,149.0,151.26666666666668
2024-03-03,P003,S003,128,19200,0,0,2024,3,3,6,1,131.0,123.0,128.0,117.0,112.0,115.73333333333332
2024-03-03,P004,S001,252,75600,0,0,2024,3,3,6,1,257.0,262.0,308.0,213.0,261.2857142857143,244.1
2024-03-03,P004,S002,299,89700,0,0,2024,3,3,6,1,232.0,304.0,280.0,220.0,268.0,277.6
2024-03-03,P004,S003,207,62100,0,0,2024,3,3,6,1,222.0,227.0,218.0,188.0,205.42857142857144,204.03333333333333
2024-03-03,P005,S001,190,34200,0,0,2024,3,3,6,1,166.0,239.0,165.0,143.0,181.0,170.26666666666668
2024-03-03,P005,S002,183,32940,0,0,2024,3,3,6,1,210.0,205.0,167.0,201.0,193.14285714285717,192.53333333333333
2024-03-03,P005,S003,159,28620,0,0,2024,3,3,6,1,150.0,164.0,181.0,140.0,145.85714285714286,149.43333333333334
2024-03-04,P001,S001,146,29200,0,0,2024,3,4,0,1,151.0,156.0,158.0,158.0,160.85714285714286,158.33333333333334
2024-03-04,P001,S002,163,32600,1,0,2024,3,4,0,1,193.0,183.0,157.0,166.0,178.14285714285714,178.16666666666666
2024-03-04,P001,S003,127,25400,0,0,2024,3,4,0,1,205.0,121.0,126.0,139.0,142.28571428571428,142.0
2024-03-04,P002,S001,191,47750,0,0,2024,3,4,0,1,267.0,162.0,191.0,197.0,214.14285714285717,197.5
2024-03-04,P002,S002,202,50500,0,0,2024,3,4,0,1,242.0,188.0,200.0,242.0,218.28571428571428,229.1
2024-03-04,P002,S003,221,55250,1,0,2024,3,4,0,1,238.0,156.0,159.0,171.0,189.28571428571428,179.1
2024-03-04,P003,S001,124,18600,0,0,2024,3,4,0,1,139.0,130.0,153.0,131.0,132.71428571428572,133.4
2024-03-04,P003,S002,138,20700,0,0,2024,3,4,0,1,128.0,207.0,116.0,120.0,144.85714285714286,150.06666666666666
2024-03-04,P003,S003,120,18000,0,0,2024,3,4,0,1,128.0,127.0,98.0,157.0,112.71428571428572,116.1
2024-03-04,P004,S001,213,63900,0,0,2024,3,4,0,1,252.0,257.0,248.0,313.0,259.85714285714283,245.4
2024-03-04,P004,S002,278,83400,1,0,2024,3,4,0,1,299.0,268.0,264.0,384.0,267.2857142857143,280.2333333333333
2024-03-04,P004,S003,207,62100,0,0,2024,3,4,0,1,207.0,176.0,209.0,197.0,202.57142857142856,204.66666666666663
2024-03-04,P005,S001,143,25740,0,0,2024,3,4,0,1,190.0,150.0,159.0,201.0,174.0,171.83333333333334
2024-03-04,P005,S002,176,31680,0,0,2024,3,4,0,1,183.0,169.0,222.0,191.0,190.0,191.9333333333333
2024-03-04,P005,S003,172,30960,1,0,2024,3,4,0,1,159.0,149.0,160.0,173.0,145.14285714285714,150.06666666666666
2024-03-05,P001,S001,144,28800,0,0,2024,3,5,1,1,146.0,155.0,202.0,168.0,159.42857142857142,157.93333333333334
2024-03-05,P001,S002,253,50600,1,0,2024,3,5,1,1,163.0,182.0,194.0,174.0,175.28571428571428,178.06666666666666
2024-03-05,P001,S003,137,27400,0,0,2024,3,5,1,1,127.0,133.0,140.0,164.0,143.14285714285714,141.6
2024-03-05,P002,S001,182,45500,0,0,2024,3,5,1,1,191.0,212.0,173.0,230.0,218.28571428571428,197.3
2024-03-05,P002,S002,201,50250,0,0,2024,3,5,1,1,202.0,202.0,196.0,302.0,220.28571428571428,227.76666666666668
2024-03-05,P002,S003,170,42500,0,0,2024,3,5,1,1,221.0,175.0,162.0,160.0,198.57142857142856,180.76666666666668
2024-03-05,P003,S001,104,15600,0,0,2024,3,5,1,1,124.0,141.0,123.0,127.0,131.85714285714286,133.16666666666666
2024-03-05,P003,S002,184,27600,1,0,2024,3,5,1,1,138.0,139.0,152.0,191.0,135.0,150.66666666666666
2024-03-05,P003,S003,96,14400,0,0,2024,3,5,1,1,120.0,104.0,133.0,105.0,111.71428571428572,114.86666666666666
2024-03-05,P004,S001,226,67800,0,0,2024,3,5,1,1,213.0,257.0,200.0,234.0,253.57142857142856,242.06666666666663
2024-03-05,P004,S002,300,90000,1,0,2024,3,5,1,1,278.0,265.0,314.0,295.0,268.7142857142857,276.7
2024-03-05,P004,S003,210,63000,0,0,2024,3,5,1,1,207.0,189.0,235.0,253.0,207.0,205.0
2024-03-05,P005,S001,191,34380,1,0,2024,3,5,1,1,143.0,158.0,134.0,174.0,173.0,169.9
2024-03-05,P005,S002,228,41040,1,0,2024,3,5,1,1,176.0,174.0,242.0,165.0,191.0,191.4333333333333
2024-03-05,P005,S003,166,29880,0,0,2024,3,5,1,1,172.0,142.0,136.0,199.0,148.42857142857142,150.03333333333333
2024-03-06,P001,S001,156,31200,0,0,2024,3,6,2,1,144.0,136.0,139.0,148.0,157.85714285714286,157.13333333333333
2024-03-06,P001,S002,165,33000,0,0,2024,3,6,2,1,253.0,159.0,223.0,196.0,185.42857142857144,180.7
2024-03-06,P001,S003,146,29200,1,0,2024,3,6,2,1,137.0,130.0,129.0,174.0,143.71428571428572,140.7
2024-03-06,P002,S001,181,45250,0,0,2024,3,6,2,1,182.0,227.0,236.0,181.0,214.0,195.7
2024-03-06,P002,S002,195,48750,0,0,2024,3,6,2,1,201.0,204.0,244.0,206.0,220.14285714285717,224.4
2024-03-06,P002,S003,200,50000,1,0,2024,3,6,2,1,170.0,188.0,202.0,181.0,197.8571428571429,181.1
2024-03-06,P003,S001,124,18600,0,0,2024,3,6,2,1,104.0,123.0,119.0,149.0,126.57142857142856,132.4
2024-03-06,P003,S002,125,18750,0,0,2024,3,6,2,1,184.0,138.0,155.0,126.0,141.42857142857142,150.43333333333334
